# Directed graph: sicris.txt (Collaboration of researchers on projects)
# Nodes: 11511 Edges: 375488
# FromNodeId	ToNodeId
3970	18264
3970	21429
3970	18254
3970	36169
3970	18253
3970	9592
3970	35819
3970	13910
3970	7659
3970	13104
3970	32464
3970	15878
3970	17010
3970	18911
3970	6223
3970	17612
3970	10715
3970	32141
3970	35109
3970	13068
3970	18242
3970	4772
3970	8019
3970	6632
3970	21313
3970	11456
3970	7716
3970	33364
3970	10606
3970	38857
3970	11298
3970	35820
3970	8021
3970	21057
3972	3972
3972	5566
3972	4390
3972	4389
3972	9590
3972	4634
3972	8880
3972	8790
3972	4747
3972	6262
3972	5269
3972	8879
3972	6380
3972	4549
3972	7042
3972	4161
3972	8114
3972	5159
3972	5357
3972	7088
3972	7717
3972	5038
3972	9465
3972	8997
3972	9276
3972	4475
3972	10424
3972	7052
3972	11242
3972	13434
3972	6463
3972	9293
3972	13468
3972	13704
3972	6635
3972	7379
3972	11106
3972	13524
3972	7718
3973	3973
3973	5979
3973	6757
3973	4291
3973	6396
3973	8878
3973	13467
3973	4128
3973	10083
3973	5554
3973	5542
3973	4312
3973	13633
3973	9077
3973	10082
3973	7069
3973	4127
3973	5147
3973	8825
3973	6815
3973	4195
3973	11175
3974	3974
3974	6622
3974	7247
3974	9812
3974	9814
3974	7246
3974	9811
3974	5671
3974	7487
3974	9240
3974	6613
3974	6612
3974	13881
3974	4816
3974	8907
3974	9813
3974	4274
3974	4101
3974	4696
3974	8837
3974	8645
3974	4817
3974	10824
3974	4290
3974	4039
3974	10823
3974	4272
3974	9815
3974	13548
3974	7647
3974	13684
3974	9816
3974	5308
3974	9489
3974	4508
3974	6451
3974	5663
3974	9174
3974	4362
3974	13414
3974	10384
3974	5949
3974	9817
3974	9175
3975	3975
3975	4817
3976	3976
3976	7296
3976	8941
3976	7499
3976	10420
3976	10418
3976	13489
3976	5311
3976	5093
3976	8337
3976	8099
3976	5019
3976	5686
3976	6458
3976	5312
3976	10419
3977	3977
3977	5102
3977	8922
3977	6898
3977	4806
3977	13806
3977	9705
3977	6245
3977	5441
3977	13909
3977	6100
3977	8305
3977	3955
3977	4185
3977	4960
3977	5627
3977	4772
3977	4191
3977	6003
3977	13779
3977	6632
3977	6244
3977	4178
3977	11531
3977	5769
3977	6102
3977	7203
3978	3978
3978	11009
3978	8131
3978	8540
3978	14544
3978	9337
3978	5953
3978	16641
3978	9373
3978	6298
3978	6921
3978	8671
3978	9556
3978	6393
3978	9906
3978	4147
3978	9211
3978	21343
3978	9907
3978	9303
3978	11386
3978	17263
3978	11250
3978	5990
3978	19392
3978	6448
3978	12162
3978	9557
3978	10920
3978	6286
3978	19221
3978	13375
3978	4581
3978	9434
3979	3979
3979	6349
3979	4548
3979	5091
3979	6100
3979	10486
3979	7527
3979	4193
3979	19431
3979	8305
3979	4185
3979	21432
3979	4191
3979	15251
3979	6632
3979	10488
3979	8837
3979	18068
3979	12122
3979	4766
3979	8645
3979	3955
3979	15494
3979	5462
3979	13113
3979	15686
3979	11236
3979	9616
3979	4250
3979	13111
3979	13115
3979	32517
3979	32136
3979	20048
3979	7800
3979	14049
3979	12183
3979	9408
3979	6884
3979	9454
3979	14050
3979	9705
3979	6483
3979	6898
3979	4772
3979	8459
3979	5201
3979	20035
3979	6652
3979	5930
3979	7601
3979	4751
3979	6612
3979	4195
3979	32518
3979	7716
3979	7549
3979	10606
3979	31408
3979	5927
3979	5285
3979	11311
3979	6264
3979	7203
3979	14062
3980	3980
3980	7289
3980	4378
3980	8849
3980	7607
3980	9390
3980	5934
3980	6518
3980	7349
3980	5612
3980	8062
3980	4379
3980	4383
3980	7659
3980	8065
3980	4811
3981	3981
3981	6122
3981	5690
3981	4675
3981	7658
3981	4112
3981	9503
3981	5634
3981	5300
3981	4033
3981	10141
3981	4576
3981	10455
3981	10139
3981	4683
3981	8115
3981	8709
3981	7516
3981	5722
3981	7812
3982	3982
3982	9079
3982	7272
3982	4610
3982	5464
3982	8616
3982	6741
3982	7611
3982	8106
3982	7703
3982	4428
3982	4623
3982	13107
3982	5669
3982	9652
3982	9637
3982	4070
3982	9650
3982	17723
3982	9196
3982	12328
3982	7425
3982	4327
3982	5007
